municipio_id,year,urbana,rustica,bice_grupo_a,bice_grupo_b,bice_grupo_c,bice_grupo_d
22186,2011,0.82,0.7,0.6,0.6,0.6,0.6
22187,2011,0.42,0.6,1.3,1.3,1.3,1.3
22188,2011,0.75,0.65,0.6,0.6,0.6,0.6
22189,2011,0.4,0.8,1.3,1.3,1.3,1.3
22190,2011,0.5,0.6,0.6,0.6,0.6,0.6
22193,2011,0.94,0.83,0.6,0.6,0.6,0.6
22195,2011,0.4,0.42,0.6,0.6,0.6,0.6
22197,2011,0.615,0.492,1.3,1.3,1.3,1.3
22199,2011,0.94,0.78,1.3,1.3,1.3,1.3
22200,2011,0.65,0.35,1.3,1.3,1.3,1.3
22201,2011,0.6,0.65,0.6,0.6,0.6,0.6
22202,2011,0.3,0.65,0.6,0.6,0.6,0.6
22203,2011,0.4,0.55,1.3,1.3,1.3,1.3
22204,2011,0.63,0.34,1.3,1.3,1.3,1.3
22205,2011,0.85,0.85,0.6,0.6,0.6,0.6
22206,2011,0.8,0.7,0.6,0.6,0.6,0.6
22207,2011,0.6,0.75,1.3,1.3,1.3,1.3
22208,2011,0.6,0.6,0.6,0.6,0.6,0.6
22209,2011,0.5,0.55,0.6,0.6,0.6,0.6
22212,2011,0.56,0.6,0.6,0.6,0.6,0.6
22213,2011,0.67,0.8,0.6,0.6,0.6,0.6
22214,2011,0.6,0.3,1.3,1.3,1.3,1.3
22215,2011,0.65,0.6,1.3,1.3,1.3,1.3
22217,2011,0.6,0.7,0.6,0.6,0.6,0.6
22218,2011,0.58,0.54,0.6,0.6,0.6,0.6
22220,2011,0.4,0.55,1.3,1.3,1.3,1.3
22221,2011,0.8,0.6,1.3,1.3,1.3,1.3
22222,2011,0.5,0.65,0.6,0.6,0.6,0.6
22223,2011,0.5,0.6,1.3,1.3,1.3,1.3
22225,2011,0.81,0.77,0.6,0.6,0.6,0.6
22226,2011,0.72,0.86,1.3,1.3,1.3,1.3
22227,2011,0.6,0.3,1.3,1.3,1.3,1.3
22228,2011,0.42,0.47,1.3,1.3,1.3,1.3
22229,2011,0.63,0.68,0.6,0.6,0.6,0.6
22230,2011,0.4,0.65,0.6,0.6,0.6,0.6
22232,2011,0.62,0.48,1,1,1,1
22233,2011,0.6,0.7,0.6,0.6,0.6,0.6
22234,2011,0.55,0.7,1.3,1.3,1.3,1.3
22235,2011,0.55,0.65,0.6,0.6,0.6,0.6
22236,2011,0.65,0.6,0.6,0.6,0.6,0.6
22239,2011,0.6,0.75,0.6,0.6,0.6,0.6
22242,2011,0.45,0.56,0.6,0.6,0.6,0.6
22243,2011,0.6,0.53,0.6,0.6,0.6,0.6
22244,2011,0.6,0.53,0.6,0.6,0.6,0.6
22245,2011,0.55,0.8,0.6,0.6,0.6,0.6
22246,2011,0.4,0.5,0.6,0.6,0.6,0.6
22247,2011,0.85,0.6,1.3,1.3,1.3,1.3
22248,2011,0.5,0.4,0.6,0.6,0.6,0.6
22249,2011,0.6,0.5,1.3,1.3,1.3,1.3
22250,2011,0.6,0.65,1.3,1.3,1.3,1.3
22251,2011,0.65,0.6,0.6,0.6,0.6,0.6
22252,2011,0.8,0.884,1.3,1.3,1.3,1.3
22253,2011,0.1,0.3,0.6,0.6,0.6,0.6
22254,2011,0.4,0.5,0.6,0.6,0.6,0.6
22901,2011,0.6,0.7,1.3,1.3,1.3,1.3
22902,2011,0.51,0.45,0.6,0.6,0.6,0.6
22903,2011,0.6,0.65,0.6,0.6,0.6,0.6
22904,2011,0.52,0.77,0.6,0.6,0.6,0.6
22905,2011,0.61,0.61,1.3,1.3,1.3,1.3
22906,2011,0.75,0.6,1.3,1.3,1.3,1.3
22907,2011,0.78,0.78,1.3,1.3,1.3,1.3
22908,2011,0.3,0.65,0.6,0.6,0.6,0.6
22909,2011,0.75,0.9,0.6,0.6,0.6,0.6
23001,2011,0.9,1.05,0,0,0,0
23002,2011,0.52,1.11,0.52,0.52,0.52,0.52
23003,2011,0.75,0.8,1.3,1.3,1.3,1.3
23004,2011,0.6,1.05,0,0,0,0
23005,2011,0.59,1.06,1.3,1.3,1.3,1.3
23006,2011,0.4,0.95,0,0,0,0
23007,2011,0.58,0.92,0,0,0,0
23008,2011,0.6,0.9,1.3,1.3,1.3,1.3
23009,2011,0.71,0.96,1.3,1.3,1.3,1.3
23010,2011,0.7349,0.9,1.3,1.3,1.3,1.3
23011,2011,0.5,1.11,1.2,1.3,0.6,0.6
23012,2011,0.6,0.6,1.3,1.3,1.3,1.3
23014,2011,0.56,0.8,0,0,0,0
23015,2011,0.5,0.86,0,0,0,0
23016,2011,0.4,0.9,0.4,0.4,0.4,0.4
23017,2011,0.6,0.85,0,0,0,0
23018,2011,0.58,0.75,0,0,0,0
23019,2011,0.5,0.54,1.3,1.3,1.3,1.3
23020,2011,0.5,0.6,0,0,0,0
23021,2011,0.55,0.86,0,0,0,0
23024,2011,0.77,0.89,1.3,1.3,1.3,1.3
23025,2011,0.7,1,0,0,0,0
23026,2011,0.66,1.05,0.8,0.8,0.8,0.8
23027,2011,0.6,0.86,0,0,0,0
23028,2011,0.8,0.7,1.3,1.3,1.3,1.3
23029,2011,0.6,0.65,1.3,1.3,1.3,1.3
23030,2011,0.73,1.05,0,0,0,0
23031,2011,0.5,0.8,0.6,0.6,0.6,0.6
23032,2011,0.5,0.85,0,0,0,0
23033,2011,0.44,0.51,0.62,0.62,0.62,0.62
23034,2011,0.57,0.9,0,0,0,0
23035,2011,0.5,0.8,0,0,0,0
23037,2011,0.52,0.7,0.6,0.6,0.6,0.6
23038,2011,0.5,0.9,0,0,0,0
23039,2011,0.62,0.6,0.72,0.72,0.72,0.72
23040,2011,0.5,0.85,0,0,0,0
23041,2011,0.6,0.8,0.6,0.6,0.6,0.6
23042,2011,0.56,0.65,0,0,0,0
23043,2011,0.4,0.6,1.3,1.3,1.3,1.3
23044,2011,0.41,0.86,0.41,0.41,0.41,0.41
23045,2011,0.6,0.6,0,1.3,0,0
23046,2011,0.57,1.05,1.3,1.3,1.3,1.3
23047,2011,0.6,0.98,0,0,0,0
23048,2011,0.6,0.67,0,0,0,0
23049,2011,0.7777,1.05,1.3,1.3,1.3,1.3
23050,2011,0.6,0.5,0,0.6,0,0
23051,2011,0.6,0.3,0,0,0,0
23052,2011,0.63,0.85,0,0,0,0
23053,2011,0.6,0.83,1,1,1,1
23054,2011,0.55,1.05,0,0,0,0
23055,2011,0.8755,0.9,1.3,1.3,1.3,1.3
23056,2011,0.65,0.8,0.65,0.65,0.65,0.65
23057,2011,0.6,0.8,0,0,0,0
23058,2011,0.55,0.55,0,0,0,0
23059,2011,0.4,0.7,1.3,1.3,1.3,1.3
23060,2011,0.6,1,1.3,1.3,1.3,1.3
23061,2011,0.6169,1,1.3,1.3,1.3,1.3
23062,2011,0.55,0.75,1,1,1,1
23063,2011,0.6,1,0,0,0,0
23064,2011,0.65,0.8,0,0,0,0
23065,2011,0.45,0.6,1.3,1.3,1.3,1.3
23066,2011,0.49,1.05,1.3,1.3,1.3,1.3
23067,2011,0.5,0.75,0.6,0.6,0.6,0.6
23069,2011,0.55,1,0.8,0.8,0.8,0.8
23070,2011,0.51,0.66,1.3,1.3,1.3,1.3
23071,2011,0.45,0.6,0,0,0,0
23072,2011,0.52,0.83,1.3,1.3,1.3,1.3
23073,2011,0.68,1.05,1.3,1.3,1.3,1.3
23074,2011,0.57,1.05,1.3,1.3,1.3,1.3
23075,2011,0.75,1.05,0,0,0,0
23076,2011,0.52,0.6,0,0,0,0
23077,2011,0.6,0.7,0,0,0,0
23079,2011,0.65,1.1,0,0,0,0
23080,2011,0.732,0.88,0,0,0,0
23081,2011,0.47,0.85,1.3,1.3,1.3,1.3
23082,2011,0.5214,0.52,0,0,0,0
23084,2011,0.4,1.05,0,0,0,0
23085,2011,0.67,0.9,1.3,1.3,1.3,1.3
23086,2011,0.51,1.07,1.3,1.3,1.3,1.3
23087,2011,0.6,0.9,0,0,0,0
23088,2011,0.46,0.75,0,1.3,0,0
23090,2011,0.59,0.8,0,0.65,0,0
23091,2011,0.5,0.69,1.2,1.2,1.2,1.2
23092,2011,0.75,1.15,1.07,1.07,1.07,1.07
23093,2011,0.55,0.75,0,0,0,0
23094,2011,0.57,0.85,1.3,1.3,1.3,1.3
23095,2011,0.485,0.9,0.49,0.49,0.49,0.49
23096,2011,0.63,1.1,0,0,0,0
23097,2011,0.5,0.577,0.55,0.55,0.55,0.55
23098,2011,0.5,0.6,0,0,0,0
23099,2011,0.4,0.75,0,0,0,0
23101,2011,0.4,0.3,0,0,0,0
23901,2011,0.4,0.71,0,0,0,0
23902,2011,0.65,0.85,1,1,1,1
23903,2011,0.65,1.05,0,0,0,0
23904,2011,0.5,0.4,1.3,1.3,1.3,1.3
23905,2011,0.46,0.7,0.6,0.6,0.6,0.6
24001,2011,0.65,0.65,0,0.6,0,0
24002,2011,0.5,0.8,0.6,0,0,0
24003,2011,0.6,0.65,0.6,0,0,0
24004,2011,0.55,0.7,0.7,0,0,0
24005,2011,0.6,0.8,0.6,0,0,0
24006,2011,0.55,0.7,1.3,0,0,0
24007,2011,0.7,0.7,0,0,0,0
24008,2011,0.72,0.72,0,0,0.6,0
24009,2011,0.6,0.5,0,0,0,0
24010,2011,0.8,0.6,0.6,0,0,0
24011,2011,0.6,0.4,0,0,0,0
24012,2011,0.6,0.3,0,1.3,1.3,0
24014,2011,0.7,0.4,0,1.3,0,0
24015,2011,0.45,0.8,0.6,0,0,0
24016,2011,0.7,0.65,0,0,0,0
24017,2011,0.6,0.65,0,0,0,0
24018,2011,0.6,0.65,0,0,0,0
24019,2011,0.5,0.5,0.6,0,0,0
24020,2011,0.5,0.6,0,1.3,0,0
24021,2011,0.8,0.8,0,1.3,0,0
24022,2011,0.6,0.5,1.3,1.3,0,0
24023,2011,0.85,0.7,1.3,0,0,0
24024,2011,0.5,0.8,0,0,0,0
24025,2011,0.4,0.65,0,1.3,0,0
24026,2011,0.58,0.4,1.3,0,1.3,0
24027,2011,0.4,0.3,0,0,0,0
24028,2011,0.6,0.7,0,0,0,0
24029,2011,0.65,0.6,1.3,0,0,0
24030,2011,0.56,0.3,0,0,0,0
24031,2011,0.5,0.8,0.6,0,0,0
24032,2011,0.4,0.6,0,0,0,0
24033,2011,0.7,0.7,0,0,0,0
24034,2011,0.6,0.4,0.6,0,0,0
24036,2011,0.6,0.9,0,0,0,0
24037,2011,0.65,0.65,0,0,0,0
24038,2011,0.6,0.45,0,0,0,0
24039,2011,0.5,0.5,1.3,1.3,0,0
24040,2011,0.5,0.9,0,1.3,1.3,0
24041,2011,0.4,0.65,0,1.3,0,0
24042,2011,0.6,0.6,0,0,0,0
24043,2011,0.65,0.85,0,0,0,0
24044,2011,0.85,0.8,0,0,0,0
24046,2011,0.5,0.7,0.6,0,0,0
24047,2011,0.4,0.5,0,0,0,0
24049,2011,0.5,0.3,1.3,0,0,0
24050,2011,0.4,0.8,0.6,0,0,0
24051,2011,0.6,0.6,0,0,0,0
24052,2011,0.6,0.6,0,0,0,0
24053,2011,0.6,0.6,0.6,0,0,0
24054,2011,0.4,0.6,0.6,0,0,0
24055,2011,0.4,0.3,1.3,1.3,1.3,0
24056,2011,0.672,0.42,0,0,0,0
24057,2011,0.5,0.6,0,1.3,0,0
24058,2011,0.7,0.8,0,0,0,0
24059,2011,0.7,0.7,0,0.6,0,0
24060,2011,0.85,0.65,0,1.3,0,0
24061,2011,0.6,0.65,0.6,0,0,0
24062,2011,0.7,0.7,0,0,0,0
24063,2011,0.4,0.6,0,0,0,0
24064,2011,0.56,0.3,1.3,1.3,0,0
24065,2011,0.5,0.6,1.3,0,1.3,0
24066,2011,0.6,0.8,0.6,0,0,0
24067,2011,0.5,0.3,0,0,0,0
24068,2011,0.5,0.6,0.7,0,0,0
24069,2011,0.4,0.4,0,0,0,0
24070,2011,0.6,0.3,0,0,0,0
24071,2011,0.5,0.5,0,0,0,0
24073,2011,0.4,0.6,0,0,0,0
24074,2011,0.6,0.65,0,0,0,0
24076,2011,0.5,0.65,0,0,0,0
24077,2011,0.45,0.65,0,0,0,0
24078,2011,0.85,0.65,0,0,0,0
24079,2011,0.65,0.65,0,0,0,0
24080,2011,0.5,0.6,0.6,0,0,0
24081,2011,0.4,0.85,0,0,0,0
24082,2011,0.4,0.6,0.6,0,0.6,0
24083,2011,0.75,0.8,0,0,0,0
24084,2011,0.6,0.8,0.6,0,0,0
24086,2011,0.4,0.6,0,0,0,0
24087,2011,0.5,0.5,0.6,0,0,0
24088,2011,0.45,0.65,0,0,0,0
24089,2011,0.79,0.79,0.6,0,0,0
24090,2011,0.4,0.3,1,0,0,0
24091,2011,0.5,0.6,0,0,0,0
24092,2011,0.5,0.75,1.3,0,0,0
24093,2011,0.4,0.3,0.6,0,0,0
24094,2011,0.65,0.65,0,0,0,0
24095,2011,0.6,0.5,0,0,0,0
24096,2011,0.4,0.65,0,0,0,0
24097,2011,0.4,0.3,0,0,0,0
24098,2011,0.8,0.65,1.3,0,0,0
24099,2011,0.6,0.7,0,0,0,0
24100,2011,0.4,0.65,1.3,1.3,0,0
24101,2011,0.6,0.8,0,0,0,0
24102,2011,0.5,0.65,0,0,0,0
24103,2011,0.4,0.3,0,0,0,0
24104,2011,0.6,0.7,0.6,0,0,0
24105,2011,0.7,0.65,0.6,0,0.6,0
24106,2011,0.4,0.65,0,0,0,0
24107,2011,0.8,0.7,0,0,0,0
24108,2011,0.4,0.65,0.6,0,0,0
24109,2011,0.45,0.65,1.3,1.3,0,0
24110,2011,0.4,0.3,1.3,1.3,0,0
24112,2011,0.6,0.8,0,0,0,0
24113,2011,0.5,0.7,0,0,0,0
24114,2011,0.7,0.55,0,0,0,0
24115,2011,0.78,0.6,1.3,1.3,0,0
24116,2011,0.4,0.65,0,0.6,0,0
24117,2011,0.55,0.5,0.6,0,0,0
24118,2011,0.4,0.5,0,0,0,0
24119,2011,0.6,0.65,0,0,0,0
24120,2011,0.5,0.5,0,0,0,0
24121,2011,0.55,0.65,0,0.6,0,0
24122,2011,0.6,0.6,1,1,0,0
24123,2011,0.4,0.3,0,1.3,0,0
24124,2011,0.6,0.7,0,0,0,0
24125,2011,0.4,0.65,0.6,0,0,0
24127,2011,0.56,0.4,0,0,0,0
24129,2011,0.65,0.85,0,0,0,0
24130,2011,0.6,0.5,0,1.3,0,0
24131,2011,0.4,0.8,0.6,0,0,0
24132,2011,0.7,0.8,0,0,0,0
24133,2011,0.4,0.6,0,1.3,1.3,0
24134,2011,0.65,0.45,1.3,0,0,0
24136,2011,0.4,0.3,0.6,0,0,0
24137,2011,0.6,0.6,0,0,0,0
24139,2011,0.55,0.6,1.3,0,0,0
24141,2011,0.85,0.8,0,0,0,0
24142,2011,0.75,0.6,1.3,0,0,1.3
24143,2011,0.6,0.5,0,0,0,0
24144,2011,0.4,0.4,0.6,0,0,0
24145,2011,0.6,0.6,0,0,0,0
24146,2011,0.5,0.8,0,0,0,0
24148,2011,0.4,0.33,1.3,0,1.3,0
24149,2011,0.6,0.55,0,0,0,0
24150,2011,0.55,0.6,0.6,0,0,0
24151,2011,0.6,0.5,0.6,0,0,0
24152,2011,0.4,0.65,1,0,0,0
24153,2011,0.46,0.5,0,0,0,0
24154,2011,0.7,0.65,0.6,0,0,0
24155,2011,0.4,0.8,0,0,0,0
24156,2011,0.4,0.3,0.6,0,0,0
24157,2011,0.65,0.6,0.6,0,0,0
24158,2011,0.65,0.7,1.3,1.3,0,0
24159,2011,0.4,0.65,1.3,0,1.3,0
24160,2011,0.5,0.8,0,0,0,0
24161,2011,0.5,0.7,1.3,0,0,0
24162,2011,0.6,0.6,0,0,0.6,0
24163,2011,0.5,0.6,0.6,0,0,0
24164,2011,0.4,0.65,0,1.3,1.3,0
24165,2011,0.6,0.5,0,0,0,0
24166,2011,0.4,0.65,1.3,0,0,0
24167,2011,0.6,0.65,0,1.3,1.3,0
24168,2011,0.6,0.65,0,0,0,0
24169,2011,0.62,0.3,1.3,1.3,0,0
24170,2011,0.4,0.3,1,0,0,0
24171,2011,0.85,0.3,0,0,0,0
24172,2011,0.65,0.65,0,0,0,0
24173,2011,0.45,0.7,0,0,0,0
24174,2011,0.55,0.45,0.6,0,0,0
24175,2011,0.4,0.3,0.6,0,0,0
24176,2011,0.59,0.42,0.6,0,0,0
24177,2011,0.6,0.65,0,0,0,0
24178,2011,0.8,0.8,0,0,0,0
24179,2011,0.95,0.95,0,0,0,0
24180,2011,0.55,0.6,1.3,0,0,0
24181,2011,0.65,0.9,0,0,0,0
24182,2011,0.4,0.65,0.6,0,0,0
24183,2011,0.7,0.9,0,0,0,0
24184,2011,0.5,0.5,0,0,0,0
24185,2011,0.52,0.52,0,0,0,0
24187,2011,0.55,0.45,0,0,0,0
24188,2011,0.75,0.4,0,0,0,0
24189,2011,0.6,0.4,1.3,0,1.3,1.3
24190,2011,0.4,0.3,0,0,0,0
24191,2011,0.5,0.45,1.3,0,0,0
24193,2011,0.85,0.65,0,0,0,0
24194,2011,0.85,0.6,0,0,0,0
24196,2011,0.4,0.3,0,0,0,0
24197,2011,0.6,0.7,0,0,0,0
24198,2011,0.6,0.6,1.3,0,0,0
24199,2011,0.7,0.7,1.3,0,0,0
24201,2011,0.5,0.68,0.6,0,0,0
24202,2011,0.65,0.73,0.6,0.6,0,0
24203,2011,0.65,0.75,0,0,0,0
24205,2011,0.5,0.3,1.3,0,1.3,0
24206,2011,0.55,0.3,1.3,1.3,0,0
24207,2011,0.6,0.65,1.3,0,0,0
24209,2011,0.7,0.7,0,0,0,0
24210,2011,0.55,0.55,1.3,0,0,0
24211,2011,0.6,0.6,0.6,0,0,0
24212,2011,0.42,0.68,0.6,0,0,0
24213,2011,0.4,0.65,0,0,0,0
24214,2011,0.4,0.3,0,0,0,0
24215,2011,0.4,0.5,0,0,0,0
24216,2011,0.4,0.46,0,0,0,0
24217,2011,0.5,0.8,0,0,0,0
24218,2011,0.5,0.5,0,0,0,0
24219,2011,0.6,0.3,0.6,0,0,0
24221,2011,0.44,0.55,0.6,0,0,0
24222,2011,0.52,0.5,0.6,0,0,0
24223,2011,0.6,0.65,0,0,1.3,0
24224,2011,0.6,0.6,1.3,0,1.3,0
24225,2011,0.65,0.65,0.65,0,0,0
24226,2011,0.4,0.8,0.6,0,0,0
24227,2011,0.5,0.4,0,0,0,0
24228,2011,0.4,0.35,0.6,0,0,0
24229,2011,0.4,0.7,1.3,0,0,0
24230,2011,0.55,0.55,1.3,0,0,0
24901,2011,0.637,0.8,0,0.6,0,0
24902,2011,0.4,0.45,0,0,0,0
25001,2011,0.4,0.6,0.4,0.4,0.4,0.4
25002,2011,0.5,0.5,1.3,1.3,1.3,1.3
25003,2011,0.76,0.69,1.3,1.3,1.3,1.3
25004,2011,0.595,0.624,1.3,1.3,1.3,1.3
25005,2011,0.4,0.8,0.4,0.4,0.4,0.4
25006,2011,0.9,0.8,1.3,1.3,1.3,1.3
25007,2011,0.43,0.5,0.43,0.43,0.43,0.43
25008,2011,0.55,0.68,0.4,0.4,0.4,0.4
25009,2011,0.7,0.5,1.3,1.3,1.3,1.3
25010,2011,0.4,0.43,0.4,0.4,0.4,0.4
25011,2011,0.82,0.74,0.82,0.82,0.82,0.82
25012,2011,0.65,0.85,1.3,1.3,1.3,1.3
25013,2011,0.6,0.55,1.3,1.3,1.3,1.3
25014,2011,0.9,0.5,1,1,1,1
25015,2011,0.8,0.8,0.8,0.8,0.8,0.8
25016,2011,0.6,0.9,1,1,1,1
25017,2011,0.4,0.3,0.6,0.6,0.6,0.6
25019,2011,0.6375,0.9804,0.6375,0.6375,0.6375,0.6375
25020,2011,0.47,0.4,1.1,1.1,1.1,1.1
25021,2011,0.67,0.96,0.67,0.67,0.67,0.67
25022,2011,0.4,0.3,1.3,1.3,1.3,1.3
25023,2011,0.616,0.7874,0.616,0.616,0.616,0.616
25024,2011,0.5,0.5,1.3,1.3,1.3,1.3
25025,2011,0.6,0.4,1.3,1.3,1.3,1.3
25027,2011,0.45,0.8,0.6,0.6,0.6,0.6
25029,2011,0.62,0.5,0.4,0.4,0.4,0.4
25030,2011,0.6,0.6,1.3,1.3,1.3,1.3
25031,2011,0.56,0.8,0.6,0.6,0.6,0.6
25032,2011,0.4,0.3,0.6,0.6,0.6,0.6
25033,2011,0.68,0.66,1.3,1.3,1.3,1.3
25034,2011,0.46,0.35,0.6,0.6,0.6,0.6
25035,2011,0.44,0.7,1.3,1.3,1.3,1.3
25036,2011,0.5,0.5,0.4,0.4,0.4,0.4
25037,2011,0.55,0.5,1.3,1.3,1.3,1.3
25038,2011,0.6,0.7,1.3,1.3,1.3,1.3
25039,2011,0.6,0.6,0.6,0.6,0.6,0.6
25040,2011,1.09,0.959,1.3,1.3,1.3,1.3
25041,2011,0.66,0.85,0.43,0.43,0.43,0.43
25042,2011,0.9,0.9,1.3,1.3,1.3,1.3
25043,2011,0.5,0.6,1.3,1.3,1.3,1.3
25044,2011,0.6,0.4,1.3,1.3,1.3,1.3
25045,2011,0.4,0.65,1.3,1.3,1.3,1.3
25046,2011,0.567,0.67,0.567,0.567,0.567,0.567
25047,2011,0.55,0.6,1.3,1.3,1.3,1.3
25048,2011,0.55,0.671,0.438,0.438,0.438,0.438
25049,2011,0.5,0.4,0.6,0.6,0.6,0.6
25050,2011,0.73,0.8,0.6,0.6,0.6,0.6
25051,2011,0.9,0.85,0.85,0.85,0.85,0.85
25052,2011,0.62,0.69,0.6,0.6,0.6,0.6
25053,2011,0.63,0.51,0.63,0.63,0.63,0.63
25055,2011,0.6,0.7,0.4,0.4,0.4,0.4
25056,2011,0.4,0.4,0.4,0.4,0.4,0.4
25057,2011,0.5,0.65,1.3,1.3,1.3,1.3
25058,2011,0.66,0.58,1.3,1.3,1.3,1.3
25059,2011,0.65,0.6,1.3,1.3,1.3,1.3
25060,2011,0.65,0.65,0.6,0.6,0.6,0.6
25061,2011,0.4,0.75,0.4,0.4,0.4,0.4
25062,2011,0.5,0.4,1.3,1.3,1.3,1.3
25063,2011,0.7,0.9,1.3,1.3,1.3,1.3
25064,2011,0.4,0.58,0.4,0.4,0.4,0.4
25067,2011,0.85,0.8,1,1,1,1
25068,2011,0.57,0.66,0.6,0.6,0.6,0.6
25069,2011,0.5,0.7,0.5,0.5,0.5,0.5
25070,2011,0.58,0.67,0.4,0.4,0.4,0.4
25071,2011,0.55,0.8,0.6,0.6,0.6,0.6
25072,2011,0.83,0.78,0.6,0.6,0.6,0.6
25073,2011,0.898,0.774,1.3,1.3,1.3,1.3
25074,2011,0.48,0.6,0.6,0.6,0.6,0.6
25075,2011,0.56,0.65,1.3,1.3,1.3,1.3
25076,2011,0.8,0.72,0.7,0.7,0.7,0.7
25077,2011,0.5,0.6,1.3,1.3,1.3,1.3
25078,2011,0.65,0.9,0.9,0.9,0.9,0.9
25079,2011,0.6,0.5,0.6,0.6,0.6,0.6
25081,2011,0.75,0.85,0.85,0.85,0.85,0.85
25082,2011,0.45,0.65,1.3,1.3,1.3,1.3
25085,2011,0.63,0.42,0.6,0.6,0.6,0.6
25086,2011,0.5,0.55,1.3,1.3,1.3,1.3
25087,2011,0.4,0.3,1.3,1.3,1.3,1.3
25088,2011,0.7,0.8,0.8,0.8,0.8,0.8
25089,2011,0.4,0.3,1.3,1.3,1.3,1.3
25092,2011,0.8,0.8,0.7,0.7,0.7,0.7
25093,2011,0.5802,0.65,0.7,0.7,0.7,0.7
25094,2011,0.5,0.4,0.65,0.65,0.65,0.65
25096,2011,0.57,0.85,0.57,0.57,0.57,0.57
25097,2011,0.7,0.7,1.3,1.3,1.3,1.3
25098,2011,0.55,0.73,1.3,1.3,1.3,1.3
25099,2011,0.55,0.62,0.7,0.7,0.7,0.7
25100,2011,0.62,0.5,0.68,0.68,0.68,0.68
25101,2011,0.6,0.55,1.3,1.3,1.3,1.3
25102,2011,0.6,0.75,1.3,1.3,1.3,1.3
25103,2011,0.4,0.6,1.3,1.3,1.3,1.3
25104,2011,0.5,0.7,1.3,1.3,1.3,1.3
25105,2011,0.7,0.7,0.9,0.9,0.9,0.9
25109,2011,0.69,0.72,0.6,0.6,0.6,0.6
25110,2011,0.753,0.61,1.3,1.3,1.3,1.3
25111,2011,0.56,0.65,0.8,0.8,0.8,0.8
25112,2011,0.63,0.7,1.3,1.3,1.3,1.3
25113,2011,0.7,0.83,0.45,0.45,0.45,0.45
25114,2011,0.67,0.59,0.86,0.86,0.86,0.86
25115,2011,0.6,0.7,0.6,0.6,0.6,0.6
25118,2011,0.6,0.8,0.5,0.5,0.5,0.5
25119,2011,0.71,0.67,1.3,1.3,1.3,1.3
25120,2011,0.696,0.772,1.144,1.144,1.144,1.144
25121,2011,0.65,0.9,1.3,1.3,1.3,1.3
25122,2011,0.54,0.7,0.5,0.5,0.5,0.5
25123,2011,0.4,0.6,1.3,1.3,1.3,1.3
25124,2011,0.4,0.4,0.4,0.4,0.4,0.4
25125,2011,0.8,0.7,1.1,1.1,1.1,1.1
25126,2011,0.4,0.6,1.3,1.3,1.3,1.3
25127,2011,0.6,0.65,0.4,0.4,0.4,0.4
25128,2011,0.4,0.6,1.3,1.3,1.3,1.3
25129,2011,0.4,0.4,0.4,0.4,0.4,0.4
25130,2011,0.7,0.55,0.7,0.7,0.7,0.7
25131,2011,0.48,0.71,0.9,0.9,0.9,0.9
25132,2011,0.61,0.56,0.42,0.42,0.42,0.42
25133,2011,0.64,0.65,1.3,1.3,1.3,1.3
25134,2011,0.5,0.6,0.7,0.7,0.7,0.7
25135,2011,0.86,0.96,0.63,0.63,0.63,0.63
25136,2011,0.4,0.65,0.6,0.6,0.6,0.6
25137,2011,0.75,0.67,1.3,1.3,1.3,1.3
25138,2011,0.6,0.6,0.5,0.5,0.5,0.5
25139,2011,0.5,0.4,1.3,1.3,1.3,1.3
25140,2011,0.57,0.43,0.65,0.6,0.6,0.6
25141,2011,0.65,0.5,0.4,0.4,0.4,0.4
25142,2011,0.45,0.65,1.3,1.3,1.3,1.3
25143,2011,0.6,0.6,0.6,0.6,0.6,0.6
25145,2011,0.5,0.6,0.6,0.6,0.6,0.6
25146,2011,0.7,0.6,1,1,1,1
25148,2011,0.4,0.9,0.6,0.6,0.6,0.6
25149,2011,0.6426,0.9329,1.3,1.3,1.3,1.3
25150,2011,0.66,0.6,0.4,0.4,0.4,0.4
25151,2011,0.45,0.46,1.3,1.3,1.3,1.3
25152,2011,0.4,0.6,0.4,0.4,0.4,0.4
25153,2011,0.67,0.67,0.72,0.72,0.72,0.72
25154,2011,0.4,0.6,0.4,0.4,0.4,0.4
25155,2011,0.5,0.8,1.3,1.3,1.3,1.3
25156,2011,0.65,0.65,1.3,1.3,1.3,1.3
25157,2011,0.4,0.6,1.3,1.3,1.3,1.3
25158,2011,0.5,0.8,1.3,1.3,1.3,1.3
25161,2011,0.5,0.79,1.3,1.3,1.3,1.3
25163,2011,0.56,0.6,0.8,0.8,0.8,0.8
25164,2011,0.45,0.63,0.4,0.4,0.4,0.4
25165,2011,0.4,0.4,1.3,1.3,1.3,1.3
25166,2011,0.4,0.4,0.4,0.4,0.4,0.4
25167,2011,0.48,0.56,1.3,1.3,1.3,1.3
25168,2011,0.62,0.74,0.6,0.6,0.6,0.6
25169,2011,0.5,0.65,0.5,0.5,0.5,0.5
25170,2011,0.4,0.6,0.4,0.4,0.4,0.4
25171,2011,0.6,0.66,1.3,1.3,1.3,1.3
25172,2011,0.617,0.788,1.3,1.3,1.3,1.3
25173,2011,0.448,0.3,1.3,1.3,1.3,1.3
25174,2011,0.6,0.6,0.6,0.6,0.6,0.6
25175,2011,0.4,0.6,0.4,0.4,0.4,0.4
25176,2011,0.57,0.65,0.6,0.6,0.6,0.6
25177,2011,0.62,0.62,1.3,1.3,1.3,1.3
